id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,extraction_type_class,management_group,payment_type,quality_group,quantity,source,source_class,waterpoint_type
12226,200.0,30,779,1669.0,905,35.47097559,-7.93821012,6,3,24,1345,1.0,1,6,1,2002.0,1,0,4,1,2,1,8,0,1
10298,0.0,251,277,0.0,309,0.0,-2e-08,4,17,5,1140,0.0,2,8,0,2000.0,5,1,4,6,2,1,7,0,4
15386,0.0,37,364,0.0,871,35.89355529,-6.38388296,6,2,11,1428,0.0,1,6,1,2000.0,5,1,4,2,2,2,7,0,4
58922,0.0,44,1066,1385.0,1654,34.94491589,-10.12394293,1,3,51,290,63.0,1,6,0,2007.0,1,0,4,3,2,1,6,1,1
27840,1000.0,330,209,458.0,269,34.81937345,-11.31260464,1,16,61,670,63.0,1,6,1,1992.0,1,0,4,0,2,1,8,0,1
21196,0.0,291,364,1121.0,334,37.6586926,-3.22605129,5,6,95,579,1.0,1,0,1,2007.0,1,0,0,1,2,2,8,0,1
28356,100.0,39,364,349.0,309,36.69632281,-8.51718119,6,11,121,615,250.0,1,11,1,2010.0,5,1,4,1,2,1,7,0,4
347,500.0,164,1358,1558.0,309,34.59818416,-9.01593583,6,3,91,2010,113.0,1,7,1,1978.0,1,0,4,1,2,1,6,1,1
7579,0.0,57,590,0.0,628,32.85944489,-9.08069668,2,10,62,331,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
15806,0.0,197,1108,0.0,309,32.39386603,-3.94978028,3,17,25,1332,0.0,2,11,0,2000.0,5,1,3,6,5,4,7,0,4
35744,0.0,53,364,0.0,414,36.19448064,-6.15401892,8,2,11,1035,0.0,1,6,1,2000.0,4,2,4,6,2,0,3,0,1
4076,20.0,306,364,975.0,309,36.824341700000005,-3.49932312,5,0,0,1571,150.0,1,6,1,2009.0,1,0,4,5,2,2,8,0,1
62474,0.0,70,1433,0.0,837,35.89235575,-6.1461765,8,2,14,1387,0.0,1,6,0,2000.0,4,2,4,5,4,0,3,0,2
37884,0.0,47,238,165.0,309,37.68091836,-7.420160000000001,8,11,71,1291,150.0,1,6,1,1997.0,6,3,4,3,5,0,7,0,6
58688,0.0,46,238,255.0,1129,36.66661213,-8.13944147,6,11,35,900,200.0,1,11,1,1982.0,6,3,4,2,2,2,7,0,4
62108,0.0,179,1108,0.0,1515,34.11111294,-3.05195197,4,17,58,388,0.0,1,8,1,2000.0,5,1,4,2,2,2,7,0,4
58014,0.0,30,812,279.0,928,36.25851292,-8.1880664,6,11,35,1139,1450.0,1,11,1,2010.0,9,4,4,2,2,2,7,0,4
2445,0.0,181,1108,0.0,309,32.53366143,-4.13903368,3,17,25,197,0.0,2,11,0,2000.0,5,1,4,6,3,2,7,0,4
61590,0.0,307,451,1441.0,522,36.7798889,-3.35482544,5,0,65,1,129.0,1,6,1,1973.0,1,0,4,6,2,1,8,0,1
39241,50.0,251,1443,1530.0,1205,34.70187215,-4.30983549,0,18,23,1567,256.0,1,8,1,2008.0,4,2,4,5,2,1,3,0,2
5953,20.0,250,640,473.0,712,39.35149214,-10.92574058,7,12,88,1005,430.0,1,6,0,1987.0,1,0,4,5,0,2,8,0,1
70276,0.0,123,1358,0.0,309,30.6464597,-1.18807938,4,4,26,604,0.0,1,11,1,2000.0,1,0,1,2,2,3,5,1,1
21769,500.0,41,238,341.0,309,36.76662829,-8.93178743,6,11,121,183,200.0,1,9,1,2000.0,1,0,4,1,2,2,6,1,1
56138,0.0,118,597,0.0,634,33.9482648,-9.43411788,1,10,46,1012,0.0,1,6,1,2000.0,1,0,4,2,2,0,8,0,1
2297,0.0,40,246,-6.0,309,38.85316604,-5.739578400000001,5,20,94,1263,500.0,1,6,0,1979.0,5,1,4,2,4,2,7,0,4
14841,0.0,194,1434,0.0,1415,32.33402603,-4.29504221,3,17,25,2002,0.0,1,6,1,2000.0,5,1,4,2,0,0,7,0,4
25819,0.0,201,961,1237.0,1044,34.14756498,-1.97339048,4,9,10,283,596.0,0,2,0,2012.0,6,3,2,6,2,3,5,1,6
43428,0.0,323,995,443.0,334,38.06965231,-4.59981356,5,6,100,22,170.0,1,10,2,2010.0,10,5,4,2,4,1,3,0,1
887,0.0,291,102,936.0,115,35.17164437,-11.12395577,7,16,61,1319,120.0,0,6,1,1988.0,1,0,4,6,2,1,8,0,1
10785,0.0,105,1491,0.0,1651,33.75810493,-9.1676084,1,10,99,519,0.0,1,6,2,2000.0,1,0,4,2,2,1,6,1,1
23606,0.0,124,1491,0.0,1651,33.567950700000004,-9.07368237,1,10,99,417,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
53432,6.0,328,139,1415.0,309,37.48457474,-3.32019649,5,6,73,799,15.0,1,9,1,2008.0,1,0,4,5,2,1,8,0,1
47485,0.0,189,1467,0.0,1587,33.80984939,-3.42323197,0,17,58,41,0.0,1,8,0,2000.0,1,0,4,4,2,3,5,1,1
52811,0.0,73,364,0.0,446,33.144214500000004,-8.62988987,2,10,13,520,0.0,1,6,1,2000.0,1,0,4,1,2,1,8,0,1
31413,0.0,64,1491,0.0,1651,33.91328462,-9.33414525,1,10,99,425,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
19818,0.0,196,414,0.0,309,0.0,-2e-08,4,13,54,465,0.0,1,6,1,2000.0,6,3,4,2,4,1,7,0,6
58076,0.0,279,277,0.0,309,0.0,-2e-08,4,17,5,90,0.0,1,8,0,2000.0,5,1,4,2,2,2,7,0,4
54698,0.0,314,664,1403.0,754,37.12372071,-3.20167093,5,6,105,1874,1.0,1,9,1,1999.0,1,0,4,1,2,1,8,0,1
66618,500.0,253,364,1132.0,309,30.290854,-4.67540379,3,5,28,1800,2100.0,1,10,0,2008.0,2,1,4,3,2,1,3,0,4
40058,50.0,193,774,1666.0,1574,34.55680235,-1.35443695,4,9,117,1670,700.0,1,6,1,2007.0,10,5,4,5,2,1,0,1,2
54187,0.0,283,1271,547.0,1419,36.66270931,-11.47311983,7,16,86,961,500.0,1,8,0,2009.0,11,1,4,6,2,0,7,0,4
13761,1000.0,278,1284,1124.0,1328,34.20182943,-4.53391533,0,18,23,1368,235.0,1,6,1,1991.0,6,3,4,3,2,1,3,0,6
39979,0.0,73,1491,0.0,1651,33.91176401,-8.77868104,6,10,59,2014,0.0,1,6,1,2000.0,11,1,4,2,0,1,3,0,4
50313,0.0,121,364,0.0,1263,32.35688673,-2.50547298,4,13,101,500,0.0,1,9,1,2000.0,4,2,4,2,2,1,2,1,2
64655,0.0,135,275,1665.0,309,32.01988482,-8.47693107,2,15,112,498,250.0,1,6,1,1993.0,1,0,4,2,2,1,6,1,1
5950,0.0,195,678,0.0,730,0.0,-2e-08,4,13,54,1637,0.0,2,8,0,2000.0,2,1,4,6,2,1,7,0,4
52791,500.0,35,364,900.0,309,36.67908154,-8.96545902,6,11,121,1825,11.0,1,9,1,1980.0,1,0,4,1,2,1,6,1,1
39159,0.0,266,495,1263.0,1366,30.50399059,-3.59160443,3,5,30,932,350.0,1,6,0,2009.0,5,1,4,6,2,3,7,0,4
67325,0.0,120,2,0.0,178,30.90951461,-2.86133525,4,4,89,1392,0.0,1,6,0,2000.0,2,1,4,2,2,1,7,0,4
26722,3000.0,37,209,1017.0,268,35.44054273,-7.66904039,6,3,24,1279,1.0,1,6,1,1993.0,1,0,4,0,2,1,8,0,1
50575,0.0,114,364,0.0,446,33.11314917,-2.57589791,4,13,54,741,0.0,1,6,1,2000.0,1,0,4,2,2,1,5,1,6
73277,1000.0,48,238,167.0,309,37.67400341,-7.41068915,8,11,71,1291,150.0,1,6,1,1997.0,11,1,4,0,4,1,7,0,4
6470,0.0,49,483,-22.0,553,38.89061026,-6.45075728,8,14,3,971,40.0,1,1,0,2009.0,2,1,1,2,2,1,7,0,4
31943,0.0,36,272,1684.0,309,34.91865662,-9.35176676,6,3,91,2051,25.0,1,6,0,2008.0,1,0,4,2,2,2,8,0,1
62883,0.0,122,1491,0.0,1651,31.45949136,-2.79390504,4,4,8,1614,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,5
63550,0.0,130,590,0.0,628,33.05160341,-8.89294134,2,10,62,407,0.0,0,6,0,2000.0,5,1,4,3,2,3,7,0,4
43418,2000.0,114,897,1663.0,973,31.29695069,-7.84837549,2,15,92,561,1.0,1,6,0,1983.0,6,3,4,0,0,1,3,0,6
26294,6.0,320,140,824.0,309,37.41964026,-3.36845114,5,6,73,724,50.0,1,9,1,2008.0,1,0,4,5,2,1,8,0,1
2764,5.0,337,348,1066.0,153,37.24506374,-3.28194528,5,6,16,942,15.0,1,9,1,1999.0,1,0,4,5,2,1,8,0,1
21110,0.0,117,523,0.0,309,30.90588987,-1.27127052,4,4,26,515,0.0,1,11,1,2000.0,1,0,1,2,2,3,5,1,1
62410,0.0,78,1491,0.0,1651,33.71393727,-8.73670656,6,10,59,983,0.0,1,6,1,2000.0,11,1,4,6,2,1,3,0,4
23366,0.0,53,1466,0.0,548,36.67710065,-6.24844898,8,2,43,302,0.0,1,6,0,2000.0,10,5,4,5,4,0,3,0,2
35965,50.0,262,493,3.0,582,39.86924579,-10.29930164,7,12,77,762,300.0,1,6,1,2005.0,10,5,4,5,2,1,3,0,1
45145,0.0,61,1466,0.0,233,35.75256216,-6.40256125,6,2,14,1331,0.0,1,6,0,2000.0,5,1,4,2,2,2,7,0,4
51,0.0,52,364,1209.0,309,38.46468013,-4.8630613,5,20,52,85,1.0,1,6,1,1969.0,1,0,4,2,2,1,8,0,1
65717,0.0,34,48,64.0,36,39.02508389,-7.39265955,6,14,69,1236,200.0,1,6,0,2003.0,6,3,4,2,2,0,7,0,6
58351,0.0,117,1271,0.0,1316,32.34758174,-8.66890594,2,10,62,174,0.0,0,6,0,2000.0,2,1,4,2,4,2,3,0,4
5687,0.0,121,406,0.0,466,31.5698554,-1.61617051,4,4,81,84,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
71372,0.0,250,320,428.0,392,39.42174055,-10.79159816,7,12,115,177,1.0,1,9,1,1982.0,10,5,4,2,2,3,3,0,1
25180,0.0,263,364,-42.0,309,39.35479263,-8.60803986,7,7,37,1230,210.0,1,11,1,2002.0,5,1,4,2,4,1,7,0,4
70704,0.0,200,272,0.0,309,32.08314515,-5.18352777,3,19,122,376,0.0,1,6,1,2000.0,6,3,4,4,2,2,7,0,6
43391,0.0,66,1491,0.0,1651,34.3795654,-8.76464358,6,10,59,1794,0.0,0,9,1,2000.0,1,0,4,2,2,3,6,1,1
27336,2000.0,38,209,1022.0,268,35.05825833,-7.95046191,6,3,24,984,1.0,1,6,1,1989.0,1,0,4,0,2,1,8,0,1
22385,0.0,52,1246,665.0,749,38.22917276,-4.79319402,5,20,44,1118,150.0,1,6,0,1975.0,1,0,4,2,2,1,6,1,1
36840,500.0,269,1191,810.0,309,36.18818304,-10.44624514,6,16,86,1814,1200.0,1,8,0,2003.0,11,1,4,1,2,2,7,0,4
49727,500.0,30,11,1933.0,9,34.73322872,-9.30914045,6,3,91,1619,256.0,1,6,1,2008.0,1,0,4,1,2,1,6,1,1
12817,20.0,27,993,-13.0,1074,38.9857352,-7.94635266,6,14,98,356,1.0,0,3,1,2007.0,10,5,0,5,2,2,7,0,1
8239,1000.0,109,640,1021.0,283,30.99797848,-6.48366798,2,15,75,944,400.0,1,6,1,2010.0,2,1,4,0,2,1,3,0,4
34920,2000.0,278,781,998.0,309,35.45381216,-10.60866304,1,16,110,1055,0.0,1,6,1,2005.0,1,0,4,3,2,1,6,1,1
19538,0.0,25,34,2.0,61,38.86020838,-6.56696243,8,14,3,2052,15.0,1,6,0,2009.0,6,3,4,2,2,2,7,0,6
18790,0.0,26,741,1675.0,309,35.29624947,-8.14430284,6,3,79,402,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
7998,500.0,56,364,1536.0,309,38.39684842,-4.829650599999999,5,20,52,1026,1.0,1,6,1,1988.0,1,0,4,1,2,1,8,0,1
50588,0.0,59,471,267.0,309,36.91414747,-7.76749192,6,11,35,1831,1.0,1,7,1,2003.0,1,0,4,2,2,1,6,1,1
47752,0.0,47,364,0.0,443,36.78601163,-6.04676261,8,2,43,1743,0.0,1,6,0,2000.0,4,2,4,5,4,0,3,0,2
59003,30.0,69,236,0.0,292,37.34343188,-6.38210126,8,11,36,223,500.0,1,6,1,1984.0,6,3,4,5,4,2,7,0,6
52880,0.0,182,1006,0.0,1084,32.51844007,-4.81481275,3,19,123,288,0.0,2,6,1,2000.0,0,1,4,2,2,2,7,0,4
71672,0.0,125,272,1128.0,309,31.20730108,-8.48043151,3,15,112,538,250.0,1,6,1,1972.0,1,0,4,2,2,1,6,1,1
30679,0.0,78,1491,0.0,1651,33.79822711,-9.26570882,1,10,99,467,0.0,1,6,2,2000.0,1,0,4,6,2,2,8,0,1
41516,1500.0,286,209,853.0,309,35.662993900000004,-10.23042911,1,16,110,263,0.0,1,6,1,1993.0,2,1,4,0,2,3,7,0,4
4609,0.0,314,1467,1814.0,309,36.63919485,-3.25862342,5,0,0,1734,150.0,1,6,1,1990.0,1,0,4,2,2,2,8,0,1
41304,0.0,303,364,1303.0,309,37.33195555,-3.25209716,5,6,73,1991,1.0,0,6,1,1972.0,1,0,4,2,2,2,8,0,6
7707,0.0,35,48,73.0,36,39.02914874,-7.37810819,6,14,69,1236,100.0,1,6,0,2002.0,6,3,4,2,2,0,7,0,6
10263,0.0,271,364,1345.0,309,30.61941541,-3.89587229,3,5,30,1786,300.0,1,6,0,2003.0,5,1,4,6,2,1,7,0,4
18970,0.0,199,364,0.0,309,32.83068426,-3.95583205,0,19,93,327,0.0,0,6,1,2000.0,4,2,4,2,2,1,3,0,1
38823,0.0,289,574,1427.0,684,37.618253,-3.08963313,5,6,95,764,1.0,1,0,1,2000.0,1,0,0,1,2,2,8,0,1
60354,20.0,28,211,16.0,1400,38.50061581,-7.85973362,6,14,98,1602,1.0,1,3,1,2011.0,0,1,0,5,2,1,7,0,4
71736,0.0,47,364,1222.0,309,38.50649649,-4.642216099999999,5,20,52,1612,1.0,1,6,1,2010.0,11,1,4,2,2,1,7,0,4
64663,0.0,197,1435,0.0,1563,32.03030053,-4.90531333,3,19,122,1898,0.0,1,6,1,2000.0,5,1,4,2,4,1,7,0,4
61217,0.0,92,1491,0.0,1651,33.54199665,-9.23297622,1,10,99,826,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
12781,1000.0,255,1088,803.0,327,30.49496657,-6.80961135,3,15,75,533,1000.0,1,6,1,1994.0,5,1,4,1,4,2,7,0,4
50580,20.0,249,246,300.0,283,38.96262284,-10.40430026,7,7,97,876,1200.0,2,6,1,1996.0,2,1,4,5,2,1,3,0,4
69412,50.0,260,774,1180.0,535,34.94686955,-6.24453381,6,18,56,1630,300.0,1,6,0,1972.0,4,2,4,5,2,1,3,0,2
71341,0.0,117,1491,0.0,1651,33.6509979,-9.35448556,1,10,99,363,0.0,1,6,2,2000.0,1,0,4,2,2,2,6,1,1
32620,0.0,265,640,145.0,712,39.05690382,-11.11221997,7,12,57,1879,1.0,1,6,1,1978.0,4,2,4,6,4,0,3,0,2
1845,0.0,185,272,0.0,309,31.64839444,-5.31855249,3,19,122,1976,0.0,1,6,0,2000.0,0,1,4,2,4,1,7,0,4
55031,0.0,122,1491,0.0,1651,33.61761692,-9.34054646,1,10,99,748,0.0,1,6,2,2000.0,1,0,4,2,2,2,6,1,1
2542,600.0,255,474,843.0,309,29.69588023,-4.84428683,3,5,31,1457,120.0,1,2,1,2009.0,1,0,2,1,2,1,6,1,1
27133,0.0,117,364,0.0,309,31.8129603,-1.24176403,4,4,7,1666,0.0,1,6,1,2000.0,1,0,4,2,2,3,8,0,5
69713,0.0,33,1066,2252.0,233,34.33412232,-9.3154824,1,3,55,1044,0.0,1,6,0,2002.0,1,0,4,2,2,1,8,0,1
3824,0.0,126,1231,0.0,1263,32.14895628,-2.41792452,4,13,101,98,0.0,1,6,1,2000.0,5,1,4,2,2,0,7,0,4
25784,0.0,107,507,0.0,572,0.0,-2e-08,4,13,15,479,0.0,1,6,1,2000.0,1,0,4,2,2,2,8,0,2
37498,0.0,195,277,0.0,309,0.0,-2e-08,4,17,5,1476,0.0,2,8,0,2000.0,5,1,4,6,2,1,7,0,4
11862,0.0,36,272,1638.0,309,34.95584941,-9.35336149,6,3,91,2051,15.0,1,6,0,2008.0,1,0,4,2,2,2,8,0,1
48591,6000.0,43,1066,1386.0,1160,34.93787259,-9.85859239,1,3,51,1405,133.0,1,6,0,1999.0,1,0,4,0,2,1,8,0,1
9047,6.0,307,140,751.0,309,37.514226,-3.42865625,5,6,73,657,1.0,1,9,1,2008.0,1,0,4,5,2,1,8,0,1
65036,1500.0,313,1403,1529.0,1492,37.89555436,-4.36485258,5,6,100,1907,150.0,1,10,1,2010.0,1,0,4,1,2,1,8,0,1
32427,0.0,58,364,345.0,309,38.35642859,-5.10112189,5,20,44,1011,300.0,1,6,0,2006.0,1,0,4,2,2,1,8,0,6
39144,0.0,309,364,1592.0,309,36.72744396,-3.12180597,0,0,0,1730,150.0,1,6,1,1970.0,1,0,4,2,1,2,8,0,1
69827,0.0,58,1491,0.0,1651,32.98144329,-9.33770183,1,10,21,1132,0.0,1,6,0,2000.0,5,1,4,6,5,0,7,0,4
46313,0.0,294,364,1385.0,446,34.68975086,-2.15160306,4,9,102,1553,300.0,2,1,1,1979.0,4,2,4,2,4,2,3,0,2
31412,0.0,37,995,0.0,309,38.79834379,-4.93174304,5,20,68,1186,470.0,1,6,1,1994.0,5,1,4,2,4,1,5,1,4
60104,0.0,273,563,1381.0,309,30.722011600000005,-3.5356154,3,5,30,1222,120.0,1,6,0,1996.0,1,0,4,6,2,1,8,0,5
19828,0.0,267,364,1278.0,235,30.48919643,-3.65729949,3,5,30,574,150.0,1,6,0,2009.0,1,0,4,6,2,2,8,0,5
50835,0.0,264,364,1619.0,309,36.65898357,-3.30144735,5,0,0,682,300.0,1,6,1,2000.0,1,0,4,2,2,2,8,0,1
35070,0.0,252,335,376.0,383,38.69951537,-10.63776931,7,12,57,896,1.0,1,6,1,1974.0,6,3,4,6,4,0,7,0,6
8472,0.0,263,1466,1948.0,1525,35.38626996,-4.0861397,0,8,63,220,1.0,1,6,1,2012.0,1,0,4,2,2,1,6,1,2
6891,0.0,264,364,1538.0,309,36.65094135,-3.30966993,5,0,0,682,200.0,1,6,1,1990.0,1,0,4,2,2,2,8,0,1
64405,0.0,106,364,0.0,446,0.0,-2e-08,4,13,15,499,0.0,1,6,1,2000.0,10,5,4,2,2,2,3,0,1
64012,0.0,284,364,474.0,332,37.45143085,-10.87121077,7,16,119,1401,1.0,0,6,0,2008.0,11,1,4,2,2,1,3,0,4
11682,0.0,307,296,1255.0,355,35.76904427,-2.12927145,0,0,90,214,410.0,1,6,1,2003.0,1,0,4,2,2,2,8,0,2
18633,0.0,276,246,711.0,332,37.73259035,-3.56733468,5,6,84,460,134.0,1,6,0,2009.0,1,0,4,2,2,2,8,0,1
15857,0.0,314,664,1505.0,754,37.12493939,-3.18805029,5,6,105,1874,1.0,1,9,1,1999.0,1,0,4,1,2,1,8,0,1
57669,0.0,275,272,1172.0,309,37.13134923,-4.0789319,5,8,107,1499,200.0,1,6,1,1996.0,1,0,4,6,2,1,8,0,6
56177,0.0,101,414,0.0,309,31.54867883,-1.45052073,4,4,7,487,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
23205,30000.0,43,150,169.0,216,38.35156144,-6.62914426,8,14,3,146,1306.0,1,7,1,2003.0,10,5,2,5,2,1,6,1,1
24507,0.0,97,590,0.0,628,32.51382441,-9.16103166,2,10,62,1556,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
65374,50.0,26,993,114.0,1621,38.85763254,-6.78108861,8,14,29,1889,20.0,1,3,1,1982.0,4,2,0,5,2,2,6,1,1
35054,0.0,218,1159,1488.0,1267,34.60856915,-1.43678632,4,9,117,1706,1000.0,1,11,1,2009.0,0,1,4,6,4,1,3,0,4
31620,200.0,33,364,311.0,309,36.67658933,-8.39802598,6,11,121,912,300.0,1,11,1,1986.0,11,1,4,1,2,2,7,0,4
44681,0.0,180,98,0.0,131,32.78474301,-5.64367789,3,19,106,1875,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
12620,0.0,314,364,1543.0,446,34.84857612,-11.07313992,1,16,61,1198,120.0,1,8,1,2010.0,1,0,4,2,2,1,8,0,1
63603,1000.0,330,209,457.0,269,34.82123616,-11.31364595,1,16,61,670,63.0,1,6,1,1992.0,1,0,4,0,2,1,8,0,1
30472,0.0,188,1100,0.0,309,32.20609298,-3.68976459,3,17,9,40,0.0,1,2,0,2000.0,5,1,2,6,2,1,7,0,4
74034,0.0,247,314,412.0,394,38.11158716,-10.63998728,7,7,85,1095,203.0,1,6,0,1984.0,6,3,4,2,0,2,7,0,6
37158,0.0,266,209,1414.0,1328,30.683972600000004,-3.64221651,3,5,30,754,120.0,1,6,0,2006.0,1,0,4,6,2,2,8,0,5
53888,1000.0,34,364,-33.0,309,39.06091472,-5.29390892,5,20,80,629,1.0,1,6,1,1985.0,1,0,4,2,2,2,3,0,2
6374,20.0,33,1478,273.0,1531,38.40897487,-6.11531263,8,14,3,1215,200.0,1,7,1,2006.0,10,5,4,5,2,1,6,1,1
20781,0.0,246,1108,0.0,309,32.37251615,-3.27940622,3,17,25,45,0.0,1,11,0,2000.0,5,1,4,6,3,1,7,0,4
53916,0.0,289,364,1200.0,446,37.04423085,-5.8414436,8,8,41,1915,1.0,1,6,1,2009.0,6,3,4,2,2,1,1,0,6
51145,0.0,98,414,0.0,309,31.478206,-1.20708787,4,4,66,817,0.0,1,6,1,2000.0,5,1,4,5,2,2,7,0,4
30,0.0,304,590,2125.0,628,36.26156712,-2.91372787,0,0,50,583,250.0,1,6,1,2010.0,1,0,4,3,2,2,6,1,1
53836,0.0,102,879,0.0,286,30.81858871,-2.51577614,4,4,89,1807,0.0,1,6,0,2000.0,5,1,4,2,2,1,7,0,4
29518,0.0,277,378,1576.0,427,37.59633549,-3.11941345,5,6,95,1731,1.0,1,0,1,2007.0,1,0,0,1,2,1,8,0,1
50936,0.0,117,1467,0.0,309,31.80788596,-1.27188717,4,4,7,1666,0.0,1,6,1,2000.0,1,0,4,2,2,2,5,1,1
41797,0.0,190,1467,0.0,309,32.91229852,-4.19596153,3,19,93,1962,0.0,0,6,0,2000.0,5,1,4,2,2,1,7,0,4
22166,0.0,288,364,973.0,309,37.39020459,-3.32278546,5,6,73,1726,30.0,1,6,1,1975.0,1,0,4,6,2,2,8,0,6
60647,0.0,120,1260,0.0,1384,33.39691422,-2.58799606,4,13,54,1712,0.0,1,6,1,2000.0,11,1,4,1,4,1,7,0,4
48700,0.0,93,1491,0.0,1651,33.62764187,-9.20708182,1,10,99,826,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
15858,50.0,309,0,13.0,1,39.19215523,-6.89163219,8,1,20,771,250.0,2,8,0,2000.0,10,5,4,5,2,1,3,0,1
23896,0.0,130,422,0.0,499,33.32858719,-2.87515115,4,13,22,1666,0.0,1,6,1,2000.0,6,3,4,2,2,2,7,0,6
804,0.0,50,884,142.0,1129,38.23478858,-6.93312943,8,11,71,1587,700.0,1,6,1,1979.0,6,3,4,2,4,4,7,0,6
42431,200.0,28,1331,2140.0,1363,34.46720492,-9.60961559,1,3,91,1104,14.0,1,6,0,2008.0,1,0,4,1,2,1,8,0,1
8451,0.0,46,344,496.0,1129,37.25219446,-7.10374232,8,11,83,218,120.0,1,6,1,1971.0,6,3,4,2,2,2,7,0,6
33656,500.0,39,590,1697.0,233,34.29126792,-9.62490075,1,3,55,911,0.0,1,6,0,1995.0,1,0,4,3,2,1,8,0,1
10322,0.0,80,590,0.0,628,32.87005344,-9.23625659,2,10,62,404,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
59571,0.0,275,1015,1401.0,332,37.95466464,-4.38494085,5,6,100,1324,38.0,0,6,1,2008.0,1,0,4,2,2,1,8,0,1
43395,500.0,167,1358,1499.0,309,34.64360938,-8.97222494,6,3,91,2010,75.0,1,7,1,1984.0,1,0,4,1,2,1,6,1,1
30108,0.0,28,590,1747.0,1492,34.87514808,-9.11354268,6,3,91,316,30.0,1,6,0,2010.0,5,1,4,2,2,1,7,0,4
37679,50.0,267,1271,177.0,1393,39.25607779,-11.073999,7,12,57,1285,60.0,1,6,1,2006.0,1,0,4,5,2,1,8,0,1
37648,500.0,273,1191,735.0,309,36.12831594,-10.21683868,6,16,86,1179,300.0,1,8,0,1998.0,5,1,4,1,2,1,7,0,4
43385,0.0,204,44,0.0,29,33.45403632,-3.89449543,0,17,103,1827,0.0,1,8,0,2000.0,6,3,4,2,2,1,7,0,6
38215,500.0,44,467,900.0,552,36.64325207,-6.83696025,8,11,36,902,405.0,1,6,1,1982.0,6,3,4,3,2,2,7,0,6
36697,0.0,27,66,2177.0,1474,34.64316787,-9.62319029,1,3,91,1104,15.0,1,6,0,2003.0,1,0,4,2,2,1,8,0,1
29148,0.0,39,48,25.0,36,39.2633572,-7.22712111,8,14,69,1137,80.0,1,6,0,2003.0,5,1,4,2,2,1,7,0,4
16825,0.0,24,364,2011.0,233,34.17786419,-9.34220705,1,3,55,907,0.0,0,6,0,1985.0,1,0,4,2,2,1,8,0,1
58139,0.0,51,364,0.0,309,36.67668501,-6.38231732,8,2,43,149,0.0,1,6,0,2000.0,1,0,4,5,4,0,8,0,2
55453,1000.0,48,238,305.0,309,36.34690652,-8.78924428,6,11,121,2000,230.0,1,9,1,1995.0,1,0,4,1,2,1,6,1,1
65612,0.0,188,1467,0.0,1583,33.53805247,-4.62175964,0,19,19,1878,0.0,1,3,0,2000.0,5,1,0,2,4,0,7,0,4
44575,0.0,15,472,292.0,1066,38.97510298,-7.08085479,8,14,39,1071,1.0,1,3,0,2008.0,5,1,0,2,2,1,5,1,4
46511,0.0,126,414,0.0,309,33.47341418,-2.65507589,4,13,54,1908,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
7934,0.0,188,57,0.0,93,33.84714553,-3.2178228,4,17,58,1908,0.0,1,8,0,2000.0,6,3,4,4,2,2,5,1,6
44664,20.0,268,1443,1705.0,1506,35.09406909,-4.16321816,0,8,63,964,212.0,1,6,1,2006.0,4,2,4,5,2,1,3,0,1
73756,0.0,67,1491,0.0,1651,33.84335186,-9.29921129,1,10,99,425,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
63576,0.0,210,246,0.0,334,33.7200688,-5.17559989,0,19,123,869,0.0,1,6,1,2000.0,2,1,4,2,4,1,3,0,4
66665,0.0,176,44,0.0,29,33.19857223,-3.56631191,4,17,103,409,0.0,0,6,0,2000.0,4,2,4,2,2,1,0,1,2
60093,4000.0,21,137,1965.0,151,35.883289000000005,-8.23389501,6,3,34,33,100.0,1,6,1,2003.0,1,0,4,0,2,1,6,1,1
17429,0.0,252,1466,1167.0,623,33.54710389,-2.0692623,4,9,10,1681,250.0,1,6,1,2012.0,1,0,4,6,2,4,2,1,2
22459,0.0,287,278,0.0,309,0.0,-2e-08,4,17,5,1631,0.0,1,8,0,2000.0,5,1,4,2,2,1,7,0,4
49716,250.0,248,272,1241.0,309,30.34955107,-4.38131136,3,5,28,1669,400.0,1,10,1,2006.0,1,0,4,1,2,1,8,0,2
35560,0.0,93,1491,0.0,1651,33.61285262,-9.21715569,1,10,99,826,0.0,2,6,2,2000.0,1,0,4,2,2,2,8,0,1
58901,500.0,278,1284,1180.0,1328,34.23524154,-4.55715871,0,18,23,1368,578.0,1,6,1,1992.0,5,1,4,3,2,1,7,0,4
